eventDate,year,month,decimalLatitude,decimalLongitude,scientificName,individualCount,temperature,season,latitude_zone
2011-01-20,2011,1,30.919160883162427,-50.85458770340374,Oithona similis,-19.0,18.71065028831432,Winter,Subtropical
1966-10-16,1966,10,68.5680172514818,-30.414810998395488,Candacia armata,-106.0,1.3560865796363144,Fall,Subpolar
1968-06-12,1968,6,44.72664784687372,-21.89810493618277,Centropages typicus,,16.006350128157024,Spring,Temperate Low
2003-08-03,2003,8,60.77509133139134,-12.595845445530784,Temora longicornis,-13.0,7.046704555045473,Summer,Subpolar
1984-03-23,1984,3,33.03007585512313,-75.40107391407749,Centropages typicus,-73.0,20.797976018150226,Winter,Subtropical
1979-07-25,1979,7,68.83857712173494,6.670318875105977,Candacia armata,-90.0,7.890505599100852,Summer,Subpolar
1975-01-26,1975,1,56.5894900162867,-23.595168230530604,Pseudocalanus elongatus,4.0,11.216390979208523,Winter,Temperate High
1969-12-08,1969,12,38.36343090121913,8.132362420245755,Centropages typicus,-15.0,12.168541683187932,Fall,Subtropical
2013-06-02,2013,6,63.20754619508624,11.418587093423,Oithona similis,-2.0,11.504079129206772,Spring,Subpolar
1972-08-15,1972,8,66.42272671181038,14.250840896621199,Pseudocalanus elongatus,-15.0,3.910808325989306,Summer,Subpolar
1962-07-26,1962,7,55.77519723071545,-35.810352533851095,Oithona similis,77.0,11.584173423453164,Summer,Temperate High
2005-04-07,2005,4,49.70721660577916,-46.42986374198664,Oithona similis,70.0,17.774241516484185,Spring,Temperate Low
1960-11-03,1960,11,52.20844245873595,-1.7302375792023668,Centropages typicus,4.0,7.463748545482036,Fall,Temperate High
1966-11-15,1966,11,34.43479428224138,-17.39024706083528,Centropages typicus,-27.0,11.800128471020015,Fall,Subtropical
1962-04-08,1962,4,44.67869713555771,-58.71189105292116,Paracalanus parvus,46.0,19.068067288879515,Spring,Temperate Low
1966-10-13,1966,10,42.84219137736159,-3.3069334198201688,Centropages typicus,7.0,9.831963006698244,Fall,Temperate Low
2003-06-06,2003,6,34.70945962712242,-70.43724100453305,Centropages typicus,-42.0,18.85152597486233,Spring,Subtropical
1966-04-17,1966,4,59.715010095766104,-38.10060527827883,Centropages typicus,1.0,15.586494979051183,Spring,Temperate High
2013-12-30,2013,12,48.26853759102206,11.20148021710132,Centropages typicus,23.0,9.8767025941598,Fall,Temperate Low
2018-06-18,2018,6,46.1451714330185,-48.872702599079204,Temora longicornis,,15.252685213265545,Spring,Temperate Low
2016-06-10,2016,6,39.39669130440316,-70.5790335935607,Pseudocalanus elongatus,-1.0,17.396214994139008,Spring,Subtropical
1984-03-07,1984,3,68.7391727810942,-68.49612789396187,Pseudocalanus elongatus,-13.0,10.892188214151108,Winter,Subpolar
1970-11-05,1970,11,36.842986500502754,0.542813106555343,Candacia armata,-32.0,11.96673711989537,Fall,Subtropical
1963-06-15,1963,6,31.896324079555647,-54.45632594825907,Pseudocalanus elongatus,-173.0,19.1657411570141,Spring,Subtropical
2008-07-24,2008,7,37.19279911326574,-46.1455806091665,Pseudocalanus elongatus,-95.0,14.78171321094617,Summer,Subtropical
2006-01-29,2006,1,43.02426171751695,-38.24474667218587,Pseudocalanus elongatus,1.0,14.153433895607558,Winter,Temperate Low
1968-09-18,1968,9,31.270874372248635,-67.57862771088422,Pseudocalanus elongatus,-35.0,13.318041861371855,Summer,Subtropical
1987-01-26,1987,1,30.01880509356342,-26.28280731573976,Centropages typicus,-7.0,18.844231239093375,Winter,Subtropical
2017-09-19,2017,9,46.179448427918025,-23.328640927711625,Pseudocalanus elongatus,57.0,9.232590690344106,Summer,Temperate Low
1973-01-08,1973,1,60.97238568886101,9.922087524582906,Candacia armata,-11.0,8.880479566715042,Winter,Subpolar
1984-04-06,1984,4,46.00028296295254,-3.8808111500216285,Candacia armata,15.0,18.82327188348097,Spring,Temperate Low
1973-05-05,1973,5,69.25548248459236,14.084434701533866,Candacia armata,-28.0,12.138364115635778,Spring,Subpolar
1976-04-24,1976,4,69.08505670758052,-56.6580034674906,Candacia armata,-109.0,12.422446152921609,Spring,Subpolar
1977-12-26,1977,12,47.48611561870986,-37.36495996248537,Candacia armata,87.0,11.475050802116531,Fall,Temperate Low
1993-11-09,1993,11,39.269443629577694,-29.930221859726423,Calanus finmarchicus,-1.0,11.334262927490252,Fall,Subtropical
1998-09-23,1998,9,43.41064576710696,17.107734831307667,Pseudocalanus elongatus,17.0,7.712614011071581,Summer,Temperate Low
2020-04-21,2020,4,48.37027222468715,-79.68212245057012,Pseudocalanus elongatus,21.0,16.557737099751233,Spring,Temperate Low
1985-04-08,1985,4,52.79311944285926,-69.99709932566483,Pseudocalanus elongatus,97.0,14.991420741622473,Spring,Temperate High
1975-07-10,1975,7,44.52646059646207,-56.64857005415729,Centropages typicus,35.0,14.989365037830906,Summer,Temperate Low
2001-03-23,2001,3,63.985108314439216,19.458820906435136,Paracalanus parvus,-29.0,13.369185559895358,Winter,Subpolar
1987-11-08,1987,11,59.111776876611735,-18.401188315391465,Centropages typicus,1.0,5.2423912896760925,Fall,Temperate High
2016-10-13,2016,10,57.93967248849832,-13.552794024260635,Candacia armata,15.0,4.803435641919226,Fall,Temperate High
2014-10-13,2014,10,37.2507348406704,-20.857607541607685,Pseudocalanus elongatus,-7.0,10.655088201912339,Fall,Subtropical
1973-04-21,1973,4,65.14271830682881,-56.15690967614384,Metridia lucens,-4.0,10.588954412418069,Spring,Subpolar
2012-10-21,2012,10,50.17454322008496,-53.44309592058038,Pseudocalanus elongatus,35.0,8.741469057243362,Fall,Temperate High
1960-01-11,1960,1,42.56877214768058,-19.273489841174566,Pseudocalanus elongatus,8.0,16.307396232811005,Winter,Temperate Low
2020-09-28,2020,9,69.18548738717945,-9.515896232405709,Candacia armata,-15.0,2.484577597642747,Summer,Subpolar
1996-10-21,1996,10,34.123679237057615,-77.3795807142872,Metridia lucens,-26.0,13.686448007204957,Fall,Subtropical
1963-09-18,1963,9,54.6618495079675,-73.88403949224262,Candacia armata,8.0,6.611417462221739,Summer,Temperate High
1967-10-28,1967,10,46.61853948344934,-44.2622260915798,Pseudocalanus elongatus,33.0,8.523916454721403,Fall,Temperate Low
1968-02-08,1968,2,56.50143456905742,0.8020178405873821,Centropages typicus,51.0,11.700104646542886,Winter,Temperate High
2016-06-22,2016,6,40.093377584054664,-8.21967704025495,Candacia armata,1.0,18.378130270521396,Spring,Temperate Low
1963-11-28,1963,11,64.04915908001308,-77.22104405191634,Pseudocalanus elongatus,-34.0,4.795132355823361,Fall,Subpolar
1976-10-25,1976,10,65.7502376445488,-1.5839559587082022,Pseudocalanus elongatus,-25.0,2.316344160707041,Fall,Subpolar
1988-01-11,1988,1,65.04231007878144,-37.73539368292548,Centropages typicus,-38.0,7.524428221693634,Winter,Subpolar
2018-10-14,2018,10,30.18162310119628,-43.16220566595015,Centropages typicus,-93.0,12.918327964871432,Fall,Subtropical
1985-11-03,1985,11,34.4288452940722,-33.23064349926282,Pseudocalanus elongatus,-48.0,12.73817745737432,Fall,Subtropical
1972-11-28,1972,11,69.3204306875081,-58.32036094718765,Candacia armata,-219.0,0.23789517027426021,Fall,Subpolar
2004-04-25,2004,4,33.87009596875999,-32.7634617003185,Candacia armata,-83.0,24.559352598478064,Spring,Subtropical
1976-08-07,1976,8,68.87007074057777,-10.961685917331621,Candacia armata,-34.0,1.5550952568849619,Summer,Subpolar
1998-01-25,1998,1,40.70547740479858,-45.59854730091933,Oithona similis,4.0,14.239329150861707,Winter,Temperate Low
1975-11-23,1975,11,55.33071436715595,-62.52690965936931,Candacia armata,53.0,4.257779556315564,Fall,Temperate High
1971-11-16,1971,11,69.97377283860047,-32.10126319920095,Metridia lucens,14.0,4.280334522861202,Fall,Subpolar
1981-04-12,1981,4,40.92000244535492,-18.06790134659275,Pseudocalanus elongatus,9.0,18.97692842666515,Spring,Temperate Low
1999-06-30,1999,6,55.088095754344785,-49.13321127964301,Centropages typicus,114.0,12.418132278998531,Spring,Temperate High
2001-05-04,2001,5,51.2996847537581,14.308194916714598,Candacia armata,70.0,15.541412431062524,Spring,Temperate High
1992-11-07,1992,11,51.41589081168257,5.1245748118833205,Centropages typicus,16.0,6.279864152220913,Fall,Temperate High
2005-07-18,2005,7,58.32300256433735,-59.63751416861807,Centropages typicus,24.0,9.621164315175049,Summer,Temperate High
1990-12-25,1990,12,63.767548969531845,-54.25697623066341,Centropages typicus,-14.0,7.25133570892676,Fall,Subpolar
1986-11-10,1986,11,34.206802716516805,-64.36444598375118,Pseudocalanus elongatus,-10.0,10.91764363413387,Fall,Subtropical
1972-04-15,1972,4,69.29397201777533,-55.490094621601614,Paracalanus parvus,-6.0,10.690752092372863,Spring,Subpolar
2000-01-22,2000,1,48.975249776715344,-40.52902926968734,Pseudocalanus elongatus,10.0,10.629477154209356,Winter,Temperate Low
1962-12-10,1962,12,44.88148027733105,-52.57650297191426,Centropages typicus,,12.245248635209819,Fall,Temperate Low
1983-07-05,1983,7,61.57233453701716,-28.918003824054004,Oithona similis,0.0,7.077195826877354,Summer,Subpolar
2013-07-04,2013,7,30.54300768951886,-74.09529124295824,Candacia armata,-20.0,17.40181670439669,Summer,Subtropical
1981-07-19,1981,7,32.487272985393915,-42.57103283639921,Centropages typicus,-92.0,14.010426689328677,Summer,Subtropical
1995-01-21,1995,1,41.30949620995813,-55.00978496592502,Oithona similis,1.0,16.223978834304074,Winter,Temperate Low
1961-11-01,1961,11,55.88689271567201,-5.146989039865559,Centropages typicus,27.0,4.609707328358047,Fall,Temperate High
2002-06-28,2002,6,47.65296913614261,-23.594345980170303,Centropages typicus,27.0,14.77537892329236,Spring,Temperate Low
1996-11-27,1996,11,56.098535074092254,-5.3085763443477845,Centropages typicus,29.0,6.819381232617843,Fall,Temperate High
1992-02-06,1992,2,48.524916154026585,-4.328640760641846,Calanus finmarchicus,13.0,14.992433139946543,Winter,Temperate Low
2005-04-06,2005,4,30.18919289276674,19.98539375408383,Pseudocalanus elongatus,-33.0,23.39395932625132,Spring,Subtropical
2009-04-25,2009,4,47.13238416316325,-63.01545336394428,Metridia lucens,85.0,17.982668073656495,Spring,Temperate Low
1990-11-03,1990,11,44.05267182261707,-57.196585843908274,Pseudocalanus elongatus,2.0,8.659889771944252,Fall,Temperate Low
2007-02-16,2007,2,54.1993326160855,12.523566413449416,Centropages typicus,3.0,12.591505120979082,Winter,Temperate High
1961-06-26,1961,6,67.38084176295709,-35.20154468292206,Pseudocalanus elongatus,-39.0,8.652989307911819,Spring,Subpolar
1995-12-18,1995,12,52.503352596362035,-25.784416970909305,Pseudocalanus elongatus,8.0,8.667178972750106,Fall,Temperate High
1972-03-29,1972,3,37.370021533212935,19.554702880832153,Pseudocalanus elongatus,-5.0,18.302513574828147,Winter,Subtropical
1979-08-21,1979,8,65.84377126859512,-78.94093843490336,Centropages typicus,-128.0,4.484280620627606,Summer,Subpolar
1971-09-15,1971,9,45.05659456113276,-13.174859072022898,Centropages typicus,9.0,9.48044407863739,Summer,Temperate Low
1966-06-16,1966,6,33.66817007370394,-59.25474087544395,Pseudocalanus elongatus,-67.0,20.304969535658756,Spring,Subtropical
1983-08-05,1983,8,45.15710705873093,-3.057770646225009,Candacia armata,31.0,10.376942242188122,Summer,Temperate Low
1969-09-11,1969,9,62.243739119874384,-14.209846825162828,Oithona similis,2.0,3.3729074419185796,Summer,Subpolar
1962-11-09,1962,11,51.34922777427285,9.788209591019509,Candacia armata,19.0,6.759977873785194,Fall,Temperate High
1968-10-28,1968,10,65.00075188011895,-14.651612104799597,Candacia armata,-42.0,2.9961223002347683,Fall,Subpolar
1984-10-24,1984,10,39.81539412025482,-74.81023353466172,Pseudocalanus elongatus,-2.0,10.136962289885307,Fall,Subtropical
1976-07-04,1976,7,66.48895487586475,-36.35960150373952,Candacia armata,-3.0,7.171359875252378,Summer,Subpolar
1989-08-23,1989,8,48.82187788432125,-46.548587727745044,Calanus finmarchicus,230.0,10.840417744487718,Summer,Temperate Low
1964-05-09,1964,5,30.82151167528025,17.220355478609434,Oithona similis,-69.0,21.758660165536444,Spring,Subtropical
1985-06-03,1985,6,31.640972272790357,-74.88172232408027,Oithona similis,-296.0,19.580766698940565,Spring,Subtropical
1960-10-30,1960,10,53.79430121779616,-59.14063394224182,Oithona similis,-6.0,5.142486332963596,Fall,Temperate High
2019-05-03,2019,5,57.38836951528865,-42.60396365920688,Pseudocalanus elongatus,37.0,14.529298780850167,Spring,Temperate High
2006-01-31,2006,1,69.10904566998391,-55.89502320931419,Candacia armata,-13.0,4.957168154380113,Winter,Subpolar
1984-11-30,1984,11,63.86176933066612,16.607006932278466,Pseudocalanus elongatus,-22.0,4.680381700430374,Fall,Subpolar
2007-12-07,2007,12,50.130418831859416,-30.286229929643625,Centropages typicus,5.0,8.943843366469075,Fall,Temperate High
1980-01-07,1980,1,62.549179665112085,-64.00431999749838,Centropages typicus,-4.0,9.656166206085036,Winter,Subpolar
2001-08-28,2001,8,40.57045950157992,-33.59091309943149,Oithona similis,1.0,13.8969914062947,Summer,Temperate Low
1970-06-12,1970,6,52.42740729746631,-42.857592638796056,Candacia armata,34.0,14.168187043745082,Spring,Temperate High
2017-02-18,2017,2,31.81814287512632,-71.72789433303751,Centropages typicus,-6.0,21.687891793994627,Winter,Subtropical
1966-05-25,1966,5,41.9331313847292,-74.69978105355811,Centropages typicus,12.0,18.05057952639516,Spring,Temperate Low
1967-10-22,1967,10,38.23814436242177,-22.954231967537993,Oithona similis,-2.0,8.64624730992904,Fall,Subtropical
1990-05-18,1990,5,34.40475304714773,-4.180572551142788,Candacia armata,-13.0,21.7520958503785,Spring,Subtropical
1979-06-01,1979,6,63.72385963038835,-76.21327738315422,Temora longicornis,-86.0,10.078096571264405,Spring,Subpolar
1974-11-11,1974,11,40.24603595875331,-7.997860305783547,Centropages typicus,1.0,9.430087992697072,Fall,Temperate Low
1993-12-11,1993,12,69.44364615200936,6.068882909643364,Centropages typicus,-172.0,1.9062090229330573,Fall,Subpolar
1994-08-30,1994,8,30.36351015490068,-63.70728234789429,Pseudocalanus elongatus,-22.0,13.919236051682203,Summer,Subtropical
1999-10-28,1999,10,60.228140762471085,-44.91983750268925,Pseudocalanus elongatus,-2.0,4.137353508923003,Fall,Subpolar
2019-09-24,2019,9,57.542345234188744,-17.017885624199664,Pseudocalanus elongatus,12.0,5.929586729173213,Summer,Temperate High
2006-04-15,2006,4,41.7061558767556,-64.3086108789104,Candacia armata,3.0,20.80310797808751,Spring,Temperate Low
1976-04-28,1976,4,53.46959710126148,-64.63817905463465,Centropages typicus,36.0,15.86615184878167,Spring,Temperate High
2017-09-21,2017,9,57.03686740798956,7.049998310777326,Centropages typicus,,5.25408300756855,Summer,Temperate High
2004-09-04,2004,9,51.18281124595897,-17.648466037959814,Pseudocalanus elongatus,371.0,6.721032118278242,Summer,Temperate High
1971-12-11,1971,12,37.99057405851554,-38.2167175138536,Centropages typicus,-7.0,12.432870758261952,Fall,Subtropical
1971-05-04,1971,5,64.09875231963994,-4.3075091275049715,Centropages typicus,-29.0,12.503736455570957,Spring,Subpolar
2008-12-25,2008,12,33.63939244190304,-44.29581286352132,Calanus finmarchicus,-10.0,15.541370935338767,Fall,Subtropical
2008-10-26,2008,10,39.40458530699166,-33.56719482336405,Pseudocalanus elongatus,-6.0,9.637730175000756,Fall,Subtropical
2002-03-08,2002,3,38.22665495559176,-67.17927955979668,Pseudocalanus elongatus,0.0,19.994460223734748,Winter,Subtropical
1960-08-05,1960,8,64.44271180354997,-72.43306834892732,Candacia armata,-185.0,5.841015115413825,Summer,Subpolar
2000-08-11,2000,8,69.85177307621711,-43.54223065906473,Pseudocalanus elongatus,-46.0,2.1453629360982376,Summer,Subpolar
1990-01-06,1990,1,61.93439672308014,-51.34940836945491,Pseudocalanus elongatus,-26.0,10.04808875552737,Winter,Subpolar
2000-12-09,2000,12,49.8387357434429,-19.261584651158834,Oithona similis,6.0,10.352819189270335,Fall,Temperate Low
1992-02-06,1992,2,52.92674688521081,17.553369170379355,Candacia armata,9.0,12.166435165304327,Winter,Temperate High
2006-09-22,2006,9,41.51247501329493,-18.322685051051884,Centropages typicus,6.0,9.50578832603128,Summer,Temperate Low
1964-05-12,1964,5,52.51362034306456,-78.31574539240435,Pseudocalanus elongatus,61.0,14.840808724404758,Spring,Temperate High
1986-10-30,1986,10,47.86379029059168,10.443996255430804,Pseudocalanus elongatus,,8.621180168221569,Fall,Temperate Low
2013-12-17,2013,12,52.92361381206312,-56.28874517468465,Pseudocalanus elongatus,4.0,6.946897100881354,Fall,Temperate High
1968-09-02,1968,9,58.35044508985341,-35.2390335130424,Candacia armata,2.0,3.969924112647147,Summer,Temperate High
1974-01-01,1974,1,39.50571717600208,-2.356006179941403,Pseudocalanus elongatus,-1.0,14.351301254518038,Winter,Subtropical
2005-09-16,2005,9,61.25508329627677,-69.9674961305777,Centropages typicus,-13.0,4.300700544718165,Summer,Subpolar
1966-12-15,1966,12,40.42699052986599,-36.44393001175374,Candacia armata,1.0,13.931463644815306,Fall,Temperate Low
1961-02-22,1961,2,49.00994766688544,7.950697644333545,Oithona similis,41.0,13.749403010638252,Winter,Temperate Low
1976-02-25,1976,2,32.712175456118345,-77.13370938835031,Candacia armata,-15.0,20.834047562484624,Winter,Subtropical
1988-10-02,1988,10,47.55760837703555,9.0249428748416,Oithona similis,0.0,7.09950429109985,Fall,Temperate Low
2001-05-22,2001,5,41.14252078779599,-40.13150102990692,Candacia armata,2.0,19.609620543669035,Spring,Temperate Low
1998-01-15,1998,1,67.49948275447632,-65.52454090285369,Pseudocalanus elongatus,-54.0,6.977402489863411,Winter,Subpolar
1963-03-24,1963,3,53.01871261619917,-52.84393583737669,Centropages typicus,21.0,15.751189338482526,Winter,Temperate High
1970-05-01,1970,5,49.0272748685186,0.012762892053714836,Calanus finmarchicus,21.0,16.61863513284561,Spring,Temperate Low
1996-10-14,1996,10,41.78991570193919,-0.1110200549001803,Candacia armata,35.0,8.83931743284735,Fall,Temperate Low
2010-10-30,2010,10,35.21339236521608,0.2716835846251371,Candacia armata,-6.0,11.742847015685733,Fall,Subtropical
1971-08-25,1971,8,41.07491703386869,8.749016638163042,Oithona similis,1.0,14.242796200811544,Summer,Temperate Low
2016-12-23,2016,12,50.38307363270862,-59.7856255322319,Centropages typicus,16.0,8.633585119137859,Fall,Temperate High
1975-08-09,1975,8,52.57483024812632,-49.33607891248293,Centropages typicus,37.0,8.850192519515566,Summer,Temperate High
1972-10-02,1972,10,52.69928364718133,-18.223163693677186,Candacia armata,7.0,3.662476770014598,Fall,Temperate High
2007-07-28,2007,7,46.48955164347904,-41.141199673333006,Pseudocalanus elongatus,,12.459837493664162,Summer,Temperate Low
